player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0035414,J.Guyton,Jalen Guyton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnvdzb1ltbxpcdzmjfe0",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,28,0,0,-1.34667817947621,0,0,0.0294117647058824,0.119148936170213,0.127521902377972,0,0,0
00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5xmpo01eea118axwwaj",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,63,0,0,0,62,31,3,3.31763147271704,0,1.01612903225806,0.25,0.233082706766917,0.538157894736842,0,6.3,13.3
00-0035527,A.Isabella,Andy Isabella,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3repurenhwlyxci2sqy",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,10,0,0,0,30,4,1,-0.254880248277914,0,0.333333333333333,0.0833333333333333,0.112781954887218,0.203947368421053,0,1,2
00-0035547,J.Fortson,Joe Fortson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q4wdp6zldwvcte3dcbdp",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.488749421929242,0,1,0.0256410256410256,0.00328947368421053,0.0407641700404858,0,6.1,7.1
00-0035572,P.Hesse,Parker Hesse,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hg0zmjun7lawoofz7hr5",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,5,0,0,0,9,4,1,0.678941404214129,0,0.555555555555556,0.0625,0.0319148936170213,0.116090425531915,0,0.5,1.5
00-0035593,J.Winfree,Juwann Winfree,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fty9irxwcqq7malchotw",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,17,0,0,0,12,5,1,2.00393885775702,0,1.41666666666667,0.0285714285714286,0.0571428571428571,0.0828571428571429,0,1.7,2.7
00-0035594,T.Homer,Travis Homer,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adeqwfn8m3vljb4lolyu",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.278283093008213,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0035631,D.Sample,Drew Sample,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntw6twdepdhx64hpkph1",CIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,2,0,0,-1.53081965090902,0,1,0.0188679245283019,0.00560224089635854,0.0322234554199038,0,0.2,1.2
00-0035639,P.Campbell,Parris Campbell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwe99bwwendcfycnryyn",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,37,0,0,0,20,27,3,2.37606515485095,0,1.85,0.0816326530612245,0.0626959247648903,0.16633612692726,0,3.7,6.7
00-0035640,D.Metcalf,DK Metcalf,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oa43ir8zoaiofwbupkrt",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,7,36,0,1,1,31,5,1,-4.68809771549422,0,1.16129032258065,0.259259259259259,0.22962962962963,0.54962962962963,0,1.6,8.6
00-0035644,N.Fant,Noah Fant,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzdt60x8wmllrtjpxfsr",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,16,0,0,0,15,14,1,-0.750653098628391,0,1.06666666666667,0.148148148148148,0.111111111111111,0.3,0,1.6,4.6
00-0035657,D.Harris,Damien Harris,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fuu2lrxcgfp1tosecauj",NE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,48,0,0,0,2,-0.0895860792370513,0,2,3,10,0,0,0,4,5,1,-0.332213669084013,0,2.5,0.1,0.014336917562724,0.160035842293907,0,5.8,7.8
00-0035659,T.McLaurin,Terry McLaurin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxkrzih9phr5abgabo7v",WAS,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,58,1,0,0,75,20,2,5.06867737881839,0,0.773333333333333,0.0975609756097561,0.258620689655172,0.327375946173255,0,11.8,13.8
00-0035662,M.Brown,Marquise Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fihs5hshnjghcpimjjtw",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,43,1,0,0,101,3,2,4.50790185434744,0,0.425742574257426,0.166666666666667,0.379699248120301,0.515789473684211,0,10.3,14.3
00-0035664,D.Henderson,Darrell Henderson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trvk8n0wjne7edxbajgw",LA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,47,0,0,0,2,-0.369568451365922,0,5,5,26,0,0,0,2,24,1,-1.29788674216252,0,13,0.121951219512195,0.00836820083682008,0.188784569854067,0,7.3,12.3
00-0035676,A.Brown,A.J. Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oiacjddbxvaeiewm9v62",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,13,155,0,0,0,94,63,7,8.58691724166125,0,1.64893617021277,0.448275862068966,0.728682170542636,1.18249131248329,0,15.5,25.5
00-0035685,D.Montgomery,David Montgomery,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqahircgbz406rjbglpe",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,17,26,0,0,0,0,-10.6772342960467,0,3,4,24,0,0,0,-6,30,1,1.17069459240884,0,-4,0.235294117647059,-0.037037037037037,0.327015250544662,0,5,8
00-0035689,D.Knox,Dawson Knox,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ip13rlibbh1y7lejzj6t",BUF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,5,0,0,0,3,8,0,0.802857056958601,0,1.66666666666667,0.0645161290322581,0.013215859030837,0.106025294869973,0,0.5,1.5
00-0035700,J.Jacobs,Josh Jacobs,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sagoqkubeaz5yht01ow7",LV,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,57,0,0,0,1,1.41414145514136,0,1,1,16,0,0,0,-4,20,1,0.884534890414216,0,-4,0.0285714285714286,-0.0120481927710843,0.0344234079173838,0,7.3,8.3
00-0035703,M.Boykin,Miles Boykin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrvkhtd013c5nsv8az6w",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,35,0,0,-1.26255621714517,0,0,0.027027027027027,0.116279069767442,0.12193588937775,0,0,0
00-0035710,D.Jones,Daniel Jones,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/af6nbjqa6qubnu8oi4ms",NYG,2022,1,REG,17,21,188,2,1,5,32,1,1,120,92,7,-7.88476793223526,1,1.56666666666667,0.0999058203082888,6,25,0,0,0,2,-0.325286851206329,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.02,16.02
00-0035719,D.Samuel,Deebo Samuel,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccgevhaduyc9llngcnlu",SF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,52,1,1,1,3,-4.06361529941205,0,2,8,14,0,0,0,33,16,0,-4.08088202844374,0,0.424242424242424,0.307692307692308,0.158653846153846,0.572596153846154,0,10.6,12.6
00-0035726,J.Johnson,Jakob Johnson,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nfbbcwzeoxpgpo088edv",LV,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,-0.787678326014429,0,0,0.0285714285714286,0,0.0428571428571429,0,0.1,1.1
00-0035823,B.Ellefson,Ben Ellefson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obeiese68connhihpmln",MIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,1,1,0,-0.79209815338254,0,2,0.032258064516129,0.00617283950617284,0.0527080844285145,0,0.2,1.2
00-0035831,J.Robinson,James Robinson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljncffeh5fst4r98izx3",JAX,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,66,1,0,0,3,1.19331505632726,0,1,2,3,1,0,0,1,0,1,0.816852775285952,0,3,0.0526315789473684,0.00272479564032698,0.0808547253692815,0,18.9,19.9
00-0036005,N.Togiai,Noah Togiai,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pm7vvod9z7hn5nokdajt",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,4,0,0,-0.640563539229333,0,0,0.0344827586206897,0.0310077519379845,0.0734295642876236,0,0,0
00-0036040,J.Johnson,Juwan Johnson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kew8v8rgrtbefvnxpl0a",NO,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,43,0,0,0,56,10,1,0.144166862766724,0,0.767857142857143,0.15625,0.187919463087248,0.365918624161074,0,4.3,6.3
00-0036145,L.Cager,Lawrence Cager,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxarqphcuinxe03biru2",NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,14,0,0,-6.81797308416572,0,0,0.0175438596491228,0.05,0.0613157894736842,0,0,0
00-0036182,N.Westbrook-Ikhine,Nick Westbrook-Ikhine,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qkfbmmwufx3fmqd9cth9",TEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,13,0,0,0,19,1,1,-0.61391765170265,0,0.68421052631579,0.0645161290322581,0.0655172413793104,0.142636262513904,0,1.3,2.3
00-0036196,G.Davis,Gabe Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gybdtwydpj0rggczumgg",BUF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,88,1,0,0,87,18,3,7.43456035480424,0,1.01149425287356,0.161290322580645,0.383259911894273,0.510217422196959,0,14.8,18.8
00-0036212,T.Tagovailoa,Tua Tagovailoa,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dyrrl1knhcxqjwuvhcwm",MIA,2022,1,REG,23,33,270,1,0,3,28,1,0,275,118,13,5.85633122842824,0,0.981818181818182,0.148791657435648,2,0,0,0,0,0,-4.34027224162128,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.8,14.8
00-0036223,J.Taylor,Jonathan Taylor,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vts6mscfg5le5zugxbtj",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,31,161,1,0,0,9,4.87793588021305,0,4,7,14,0,0,0,-11,17,0,-9.96875849768375,0,-1.27272727272727,0.142857142857143,-0.0344827586206897,0.190147783251232,0,23.5,27.5
00-0036232,H.Bryant,Harrison Bryant,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rqva2z0by1veklpxnzis",CLE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,18,0,0,0,54,3,1,0.866129779492465,0,0.333333333333333,0.133333333333333,0.237885462555066,0.366519823788546,0,1.8,3.8
00-0036233,D.Peoples-Jones,Donovan Peoples-Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpppihrztbzxktstufm0",CLE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,11,60,0,0,0,87,1,3,-1.82950308102554,0,0.689655172413793,0.366666666666667,0.383259911894273,0.818281938325991,0,6,12
00-0036244,C.Parkinson,Colby Parkinson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mjwnivk7htpl2ga5k6ui",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,43,1,0,0,29,14,2,4.59113422606606,0,1.48275862068966,0.0740740740740741,0.214814814814815,0.261481481481481,0,10.3,12.3
00-0036250,T.Davis,Tyler Davis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xp6jjywef1hipnbkmszr",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,3,0,0,0,1,2,0,-0.437104083131999,0,3,0.0285714285714286,0.00476190476190476,0.0461904761904762,0,0.3,1.3
00-0036251,Z.Moss,Zack Moss,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhsxp1czwfg0thucvhtf",BUF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,15,0,1,1,1,-5.72838983224938,0,6,6,21,0,0,0,-1,22,0,-0.975315253832377,0,-21,0.193548387096774,-0.00440528634361234,0.287238880204633,0,1.6,7.6
00-0036252,M.Pittman,Michael Pittman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mkhwsbbkzcjzp7hd8u5x",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,13,121,1,0,0,113,44,7,8.11139502120204,0,1.07079646017699,0.26530612244898,0.35423197492163,0.64592156611861,0,18.1,27.1
00-0036259,J.Jennings,Jauan Jennings,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqlktgcvfqbt8j8w6kel",SF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,62,0,0,0,60,18,2,-0.273148515465437,0,1.03333333333333,0.230769230769231,0.288461538461538,0.548076923076923,0,6.2,10.2
00-0036261,B.Aiyuk,Brandon Aiyuk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myd0hbdegadm0beryuxz",SF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,0.435245444066823,0,2,2,40,0,0,0,26,14,1,2.70394273567945,0,1.53846153846154,0.0769230769230769,0.125,0.202884615384615,0,4.7,6.7
00-0036264,J.Love,Jordan Love,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6i6tjhn1gmiuer38l4p",GB,2022,1,REG,4,5,65,0,0,0,0,0,0,29,36,4,-0.309602131543215,0,2.24137931034483,0.14178191414442,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.6,2.6
00-0036265,A.Dillon,A.J. Dillon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w270owegdowada3phhr2",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,45,1,0,0,4,-2.93237282952759,0,5,6,46,0,0,0,-4,45,2,2.03183338430244,0,-11.5,0.171428571428571,-0.0190476190476191,0.243809523809524,0,15.1,20.1
00-0036275,D.Swift,D'Andre Swift,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtyenl0mb55yvh90ttoz",DET,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,144,1,0,0,5,10.0138607246336,0,3,3,31,0,0,0,-10,41,2,2.39865548271337,0,-3.1,0.0810810810810811,-0.0326797385620915,0.0987458046281576,0,23.5,26.5
00-0036290,C.Kmet,Cole Kmet,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhm40cko3e3njtfytqro",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-4,0,0,-0.485309096053243,0,0,0.0588235294117647,-0.0246913580246914,0.0709513435003631,0,0,0
00-0036309,D.Mooney,Darnell Mooney,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdnosrx5gylbgeuf6m4r",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,8,0,0,0,38,8,0,-3.34885500598466,0,0.210526315789474,0.176470588235294,0.234567901234568,0.428903413217139,0,0.8,1.8
00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,11,184,2,0,0,118,81,7,14.4920336313551,0,1.55932203389831,0.354838709677419,0.728395061728395,1.04213460772601,0,30.4,39.4
00-0036326,C.Claypool,Chase Claypool,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxk0jfinayjjhguk83gw",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,36,0,0,0,2,0.88173218499287,0,4,6,18,0,0,0,39,4,1,-0.409610752437152,0,0.461538461538462,0.162162162162162,0.129568106312292,0.333940917661848,0,5.4,9.4
00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/un4o255q07fjcbknndwn",WAS,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,58,0,0,0,5,0.406071753706783,0,7,8,72,0,0,0,23,44,3,-1.52554353384767,0,3.1304347826087,0.195121951219512,0.0793103448275862,0.348200168208579,0,13,20
00-0036331,D.Duvernay,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx",BAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,54,2,0,0,47,7,2,7.64121834619436,0,1.14893617021277,0.137931034482759,0.133522727272727,0.300362460815047,0,17.4,21.4
00-0036332,J.Deguara,Josiah Deguara,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,28,0,0,0,18,10,2,0.0293870129971765,0,1.55555555555556,0.0571428571428571,0.0857142857142857,0.145714285714286,0,2.8,4.8
00-0036345,K.Osborn,K.J. Osborn,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l",MIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,14,0,0,0,23,1,0,-2.29140122448093,0,0.608695652173913,0.129032258064516,0.141975308641975,0.292931103146157,0,1.4,4.4
00-0036355,J.Herbert,Justin Herbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qknkhe4w6liovjubzmnh",LAC,2022,1,REG,26,34,279,3,0,0,0,0,0,235,120,12,14.9435669187183,0,1.18723404255319,0.205874853500761,4,1,0,0,0,0,-4.44939950725529,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.26,23.26
00-0036358,C.Lamb,CeeDee Lamb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o",DAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,11,29,0,0,0,108,9,2,-4.84675312624313,0,0.268518518518519,0.268292682926829,0.297520661157025,0.610703487200161,0,2.9,4.9
00-0036360,C.Edwards-Helaire,Clyde Edwards-Helaire,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjii8ls1n8e5gjf9ytnm",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,42,0,0,0,1,1.07343522866722,0,3,3,32,2,0,0,-10,42,3,6.22303478105459,0,-3.2,0.0769230769230769,-0.0328947368421053,0.0923582995951417,0,19.4,22.4
00-0036365,B.Edwards,Bryan Edwards,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hgluubcedtu0vmxjxrcf",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,9,0,0,-1.14932898269946,0,0,0.03125,0.0319148936170213,0.0692154255319149,0,0,0
00-0036370,J.Kelley,Joshua Kelley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pkmbetcbkpd4gikkpa38",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,21,0,0,0,2,0.115713807579596,0,2,2,14,0,0,0,7,7,1,1.11000252095982,0,2,0.0588235294117647,0.0297872340425532,0.109086357947434,0,3.5,5.5
00-0036383,E.Benjamin,Eno Benjamin,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvtbawgh0kycl6caxrb5",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,28,0,0,0,1,1.19103648385499,0,3,4,33,0,0,0,2,35,1,0.9495880419272,0,16.5,0.111111111111111,0.0075187969924812,0.171929824561404,0,6.1,9.1
00-0036389,J.Hurts,Jalen Hurts,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnq0smzas3ifwi7sydu6",PHI,2022,1,REG,18,32,243,0,0,1,4,0,0,130,143,12,3.58032452941257,0,1.86923076923077,0.0945463769735909,17,90,1,0,0,6,9.86293536412995,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,24.72,24.72
00-0036407,J.Jeudy,Jerry Jeudy,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/by7fgv4x0iunsyx5ah2i",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,102,1,0,0,73,71,3,7.24113389424747,0,1.3972602739726,0.170731707317073,0.262589928057554,0.439910510615897,0,16.2,20.2
00-0036410,T.Higgins,Tee Higgins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m8i5zbmmhqku4zsul3vj",CIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,27,0,0,0,18,9,2,1.97240137134213,0,1.5,0.0377358490566038,0.0504201680672269,0.0918978912319645,0,2.7,4.7
00-0036412,K.Hamler,K.J. Hamler,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3lqvv3d2tn6syqqtrat",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,32,0,0,-0.645320900192019,0,0,0.024390243902439,0.115107913669065,0.117160905422004,0,0,0
00-0036414,C.Akers,Cam Akers,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxqasyvni1bgyvxxhx4i",LA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,0,0,0,0,0,-1.58201616973383,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
00-0036423,A.Okwuegbunam,Albert Okwuegbunam,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjgfncu6hvkvp0on89tz",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,33,0,0,0,7,22,2,1.53699861088535,0,4.71428571428571,0.146341463414634,0.0251798561151079,0.237138094402527,0,3.3,8.3
